Date,Time,Transaction ID,Receipt No.,Total,Total Cost,Payment Type,Category,Item,Option,Modifier,Quantity,Price per Unit,Discount,Tax,Payment ID,Cash Amount,Card Amount,Balance,Change Amount,Status,Order Type,Table Number,Customer Name,Customer Phone,Customer Email,Cashier
2025-07-04,08:19:37,TRANS_100083,REC_9273,770,770,Card,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_123352,0,770,0,0,Completed,Dine-In,2,Customer_84,09589126064,customer84@example.com,John Doe
2025-07-04,08:19:37,TRANS_100083,REC_9273,770,770,Card,DRINKS,Iced Coffee,LARGE,NULL,3,90,0,0,PAY_760021,0,770,0,0,Completed,Dine-In,9,Customer_84,09589126064,customer84@example.com,John Doe
2025-07-04,08:19:37,TRANS_100083,REC_9273,770,770,Card,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_616850,0,770,0,0,Completed,Dine-In,18,Customer_84,09589126064,customer84@example.com,John Doe
2025-07-04,00:05:05,TRANS_100084,REC_7363,775,775,GCash,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_627644,0,0,0,0,Completed,Take-Out,NULL,Customer_85,09964454954,customer85@example.com,Peter Jones
2025-07-04,00:05:05,TRANS_100084,REC_7363,775,775,GCash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_583095,0,0,0,0,Completed,Take-Out,NULL,Customer_85,09964454954,customer85@example.com,Peter Jones
2025-07-04,00:05:05,TRANS_100084,REC_7363,775,775,GCash,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_363452,0,0,0,0,Completed,Take-Out,NULL,Customer_85,09964454954,customer85@example.com,Peter Jones
2025-07-04,00:05:05,TRANS_100084,REC_7363,775,775,GCash,ADD ONS,DIP,NULL,NULL,3,10,0,0,PAY_296223,0,0,0,0,Completed,Take-Out,NULL,Customer_85,09964454954,customer85@example.com,Peter Jones
2025-07-04,00:05:05,TRANS_100084,REC_7363,775,775,GCash,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,3,65,0,0,PAY_112704,0,0,0,0,Completed,Take-Out,NULL,Customer_85,09964454954,customer85@example.com,Peter Jones
2025-07-04,06:56:52,TRANS_100085,REC_4177,480,480,Cash,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_582606,480,0,0,0,Completed,Take-Out,NULL,Customer_86,09567036106,customer86@example.com,Peter Jones
2025-07-04,06:56:52,TRANS_100085,REC_4177,480,480,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_392536,480,0,0,0,Completed,Take-Out,NULL,Customer_86,09567036106,customer86@example.com,Peter Jones
2025-07-04,06:56:52,TRANS_100085,REC_4177,480,480,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_191497,480,0,0,0,Completed,Take-Out,NULL,Customer_86,09567036106,customer86@example.com,Peter Jones
2025-07-04,06:56:52,TRANS_100085,REC_4177,480,480,Cash,DRINKS,Iced Coffee,LARGE,NULL,1,90,0,0,PAY_176168,480,0,0,0,Completed,Take-Out,NULL,Customer_86,09567036106,customer86@example.com,Peter Jones
2025-07-04,06:56:52,TRANS_100085,REC_4177,480,480,Cash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,2,20,0,0,PAY_323467,480,0,0,0,Completed,Take-Out,NULL,Customer_86,09567036106,customer86@example.com,Peter Jones
2025-07-04,18:26:54,TRANS_100086,REC_6147,450,450,Cash,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_382212,450,0,0,0,Completed,Dine-In,20,Customer_87,09759088359,customer87@example.com,John Doe
2025-07-04,18:26:54,TRANS_100086,REC_6147,450,450,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_856386,450,0,0,0,Completed,Dine-In,20,Customer_87,09759088359,customer87@example.com,John Doe
2025-07-04,18:26:54,TRANS_100086,REC_6147,450,450,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_822016,450,0,0,0,Completed,Dine-In,19,Customer_87,09759088359,customer87@example.com,John Doe
2025-07-04,18:26:54,TRANS_100086,REC_6147,450,450,Cash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,2,20,0,0,PAY_119644,450,0,0,0,Completed,Dine-In,19,Customer_87,09759088359,customer87@example.com,John Doe
2025-07-04,18:26:54,TRANS_100086,REC_6147,450,450,Cash,HOTDOGS,Plain Hotdog Sandwich,NULL,NULL,1,55,0,0,PAY_333986,450,0,0,0,Completed,Dine-In,12,Customer_87,09759088359,customer87@example.com,John Doe
2025-07-04,23:52:15,TRANS_100087,REC_5673,15,15,Card,ADD ONS,SYRUPS,NULL,NULL,3,5,0,0,PAY_991518,0,15,0,0,Completed,Dine-In,12,Customer_88,09366421695,customer88@example.com,John Doe
2025-07-04,07:37:03,TRANS_100088,REC_9248,165,165,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_868895,0,165,0,0,Completed,Delivery,NULL,Customer_89,09190891067,customer89@example.com,Peter Jones
2025-07-04,07:37:03,TRANS_100088,REC_9248,165,165,Card,ADD ONS,SYRUPS,NULL,NULL,1,5,0,0,PAY_195448,0,165,0,0,Completed,Delivery,NULL,Customer_89,09190891067,customer89@example.com,Peter Jones
2025-07-04,23:42:45,TRANS_100089,REC_1435,5,5,GCash,ADD ONS,SYRUPS,NULL,NULL,1,5,0,0,PAY_647112,0,0,0,0,Completed,Take-Out,NULL,Customer_90,09403452202,customer90@example.com,Peter Jones
2025-07-04,09:08:07,TRANS_100090,REC_8578,645,645,Cash,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_824428,645,0,0,0,Completed,Dine-In,9,Customer_91,09551612751,customer91@example.com,Jane Smith
2025-07-04,09:08:07,TRANS_100090,REC_8578,645,645,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_774199,645,0,0,0,Completed,Dine-In,18,Customer_91,09551612751,customer91@example.com,Jane Smith
2025-07-04,09:08:07,TRANS_100090,REC_8578,645,645,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_414414,645,0,0,0,Completed,Dine-In,19,Customer_91,09551612751,customer91@example.com,Jane Smith
2025-07-04,09:08:07,TRANS_100090,REC_8578,645,645,Cash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,1,20,0,0,PAY_125033,645,0,0,0,Completed,Dine-In,20,Customer_91,09551612751,customer91@example.com,Jane Smith
2025-07-04,09:08:07,TRANS_100090,REC_8578,645,645,Cash,DRINKS,Iced Coffee,LARGE,NULL,3,90,0,0,PAY_847477,645,0,0,0,Completed,Dine-In,11,Customer_91,09551612751,customer91@example.com,Jane Smith
2025-07-04,10:54:57,TRANS_100091,REC_9145,850,850,Cash,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_646745,850,0,0,0,Completed,Dine-In,8,Customer_92,09303713297,customer92@example.com,Peter Jones
2025-07-04,10:54:57,TRANS_100091,REC_9145,850,850,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_627051,850,0,0,0,Completed,Dine-In,2,Customer_92,09303713297,customer92@example.com,Peter Jones
2025-07-04,10:54:57,TRANS_100091,REC_9145,850,850,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_928103,850,0,0,0,Completed,Dine-In,14,Customer_92,09303713297,customer92@example.com,Peter Jones
2025-07-04,10:54:57,TRANS_100091,REC_9145,850,850,Cash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,3,20,0,0,PAY_645395,850,0,0,0,Completed,Dine-In,11,Customer_92,09303713297,customer92@example.com,Peter Jones
2025-07-04,10:54:57,TRANS_100091,REC_9145,850,850,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,3,80,0,0,PAY_248143,850,0,0,0,Completed,Dine-In,8,Customer_92,09303713297,customer92@example.com,Peter Jones
2025-07-04,16:40:29,TRANS_100092,REC_8111,655,655,Cash,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_335229,655,0,0,0,Completed,Delivery,NULL,Customer_93,09320014065,customer93@example.com,Peter Jones
2025-07-04,16:40:29,TRANS_100092,REC_8111,655,655,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_307368,655,0,0,0,Completed,Delivery,NULL,Customer_93,09320014065,customer93@example.com,Peter Jones
2025-07-04,16:40:29,TRANS_100092,REC_8111,655,655,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_987815,655,0,0,0,Completed,Delivery,NULL,Customer_93,09320014065,customer93@example.com,Peter Jones
2025-07-04,16:40:29,TRANS_100092,REC_8111,655,655,Cash,ADD ONS,DIP,NULL,NULL,2,10,0,0,PAY_152072,655,0,0,0,Completed,Delivery,NULL,Customer_93,09320014065,customer93@example.com,Peter Jones
2025-07-04,16:40:29,TRANS_100092,REC_8111,655,655,Cash,HOTDOGS,Plain Hotdog Sandwich,NULL,NULL,3,55,0,0,PAY_333693,655,0,0,0,Completed,Delivery,NULL,Customer_93,09320014065,customer93@example.com,Peter Jones
2025-07-04,14:58:10,TRANS_100093,REC_9720,830,830,GCash,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_517338,0,0,0,0,Completed,Dine-In,7,Customer_94,09293145359,customer94@example.com,Peter Jones
2025-07-04,14:58:10,TRANS_100093,REC_9720,830,830,GCash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_949813,0,0,0,0,Completed,Dine-In,5,Customer_94,09293145359,customer94@example.com,Peter Jones
2025-07-04,14:58:10,TRANS_100093,REC_9720,830,830,GCash,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_969642,0,0,0,0,Completed,Dine-In,16,Customer_94,09293145359,customer94@example.com,Peter Jones
2025-07-04,14:58:10,TRANS_100093,REC_9720,830,830,GCash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_470013,0,0,0,0,Completed,Dine-In,14,Customer_94,09293145359,customer94@example.com,Peter Jones
2025-07-04,14:58:10,TRANS_100093,REC_9720,830,830,GCash,SNACKS,French Fries,NULL,NULL,3,40,0,0,PAY_927003,0,0,0,0,Completed,Dine-In,4,Customer_94,09293145359,customer94@example.com,Peter Jones
2025-07-04,20:08:10,TRANS_100094,REC_7999,80,80,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_556979,0,80,0,0,Completed,Delivery,NULL,Customer_95,09405765280,customer95@example.com,Jane Smith
2025-07-04,02:40:32,TRANS_100095,REC_7824,270,270,Card,HOTDOGS,Plain Hotdog Sandwich,NULL,NULL,2,55,0,0,PAY_341237,0,270,0,0,Completed,Delivery,NULL,Customer_96,09734801590,customer96@example.com,John Doe
2025-07-04,02:40:32,TRANS_100095,REC_7824,270,270,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_805627,0,270,0,0,Completed,Delivery,NULL,Customer_96,09734801590,customer96@example.com,John Doe
2025-07-04,10:30:59,TRANS_100096,REC_6499,615,615,Cash,HOTDOGS,Plain Hotdog Sandwich,NULL,NULL,1,55,0,0,PAY_111428,615,0,0,0,Completed,Take-Out,NULL,Customer_97,09319257554,customer97@example.com,Peter Jones
2025-07-04,10:30:59,TRANS_100096,REC_6499,615,615,Cash,SNACKS,French Fries,NULL,NULL,3,40,0,0,PAY_997479,615,0,0,0,Completed,Take-Out,NULL,Customer_97,09319257554,customer97@example.com,Peter Jones
2025-07-04,10:30:59,TRANS_100096,REC_6499,615,615,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,3,120,0,0,PAY_382586,615,0,0,0,Completed,Take-Out,NULL,Customer_97,09319257554,customer97@example.com,Peter Jones
2025-07-04,10:30:59,TRANS_100096,REC_6499,615,615,Cash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,3,20,0,0,PAY_694152,615,0,0,0,Completed,Take-Out,NULL,Customer_97,09319257554,customer97@example.com,Peter Jones
2025-07-04,10:30:59,TRANS_100096,REC_6499,615,615,Cash,ADD ONS,DIP,NULL,NULL,2,10,0,0,PAY_503103,615,0,0,0,Completed,Take-Out,NULL,Customer_97,09319257554,customer97@example.com,Peter Jones
2025-07-04,17:39:17,TRANS_100097,REC_1806,395,395,Cash,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_773811,395,0,0,0,Completed,Take-Out,NULL,Customer_98,09823946855,customer98@example.com,John Doe
2025-07-04,17:39:17,TRANS_100097,REC_1806,395,395,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_913508,395,0,0,0,Completed,Take-Out,NULL,Customer_98,09823946855,customer98@example.com,John Doe
2025-07-04,17:39:17,TRANS_100097,REC_1806,395,395,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_957236,395,0,0,0,Completed,Take-Out,NULL,Customer_98,09823946855,customer98@example.com,John Doe
2025-07-04,17:39:17,TRANS_100097,REC_1806,395,395,Cash,ADD ONS,DIP,NULL,NULL,1,10,0,0,PAY_228756,395,0,0,0,Completed,Take-Out,NULL,Customer_98,09823946855,customer98@example.com,John Doe
2025-07-04,17:39:17,TRANS_100097,REC_1806,395,395,Cash,HOTDOGS,Plain Hotdog Sandwich,NULL,NULL,2,55,0,0,PAY_110822,395,0,0,0,Completed,Take-Out,NULL,Customer_98,09823946855,customer98@example.com,John Doe
2025-07-04,12:58:33,TRANS_100098,REC_6449,230,230,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_764295,230,0,0,0,Completed,Dine-In,20,Customer_99,09459774518,customer99@example.com,Jane Smith
2025-07-04,12:58:33,TRANS_100098,REC_6449,230,230,Cash,ADD ONS,DIP,NULL,NULL,1,10,0,0,PAY_619780,230,0,0,0,Completed,Dine-In,15,Customer_99,09459774518,customer99@example.com,Jane Smith
2025-07-04,12:58:33,TRANS_100098,REC_6449,230,230,Cash,SNACKS,French Fries,NULL,NULL,1,40,0,0,PAY_959795,230,0,0,0,Completed,Dine-In,17,Customer_99,09459774518,customer99@example.com,Jane Smith
2025-07-04,12:58:33,TRANS_100098,REC_6449,230,230,Cash,ADD ONS,DIP,NULL,NULL,2,10,0,0,PAY_168468,230,0,0,0,Completed,Dine-In,19,Customer_99,09459774518,customer99@example.com,Jane Smith
2025-07-04,12:58:33,TRANS_100098,REC_6449,230,230,Cash,SNACKS,French Fries,NULL,NULL,1,40,0,0,PAY_785336,230,0,0,0,Completed,Dine-In,11,Customer_99,09459774518,customer99@example.com,Jane Smith
2025-07-04,08:44:43,TRANS_100099,REC_1821,90,90,GCash,DRINKS,Iced Coffee,LARGE,NULL,1,90,0,0,PAY_587871,0,0,0,0,Completed,Delivery,NULL,Customer_100,09919854450,customer100@example.com,Peter Jones
2025-07-04,17:27:08,TRANS_100100,REC_9726,340,340,Card,ADD ONS,DIP,NULL,NULL,2,10,0,0,PAY_801046,0,340,0,0,Completed,Delivery,NULL,Customer_101,09177203034,customer101@example.com,Jane Smith
2025-07-04,17:27:08,TRANS_100100,REC_9726,340,340,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,3,80,0,0,PAY_839221,0,340,0,0,Completed,Delivery,NULL,Customer_101,09177203034,customer101@example.com,Jane Smith
2025-07-04,17:27:08,TRANS_100100,REC_9726,340,340,Card,ADD ONS,SYRUPS,NULL,NULL,1,5,0,0,PAY_823404,0,340,0,0,Completed,Delivery,NULL,Customer_101,09177203034,customer101@example.com,Jane Smith
2025-07-04,17:27:08,TRANS_100100,REC_9726,340,340,Card,HOTDOGS,Plain Hotdog Sandwich,NULL,NULL,1,55,0,0,PAY_684732,0,340,0,0,Completed,Delivery,NULL,Customer_101,09177203034,customer101@example.com,Jane Smith
2025-07-04,17:27:08,TRANS_100100,REC_9726,340,340,Card,ADD ONS,DIP,NULL,NULL,2,10,0,0,PAY_366033,0,340,0,0,Completed,Delivery,NULL,Customer_101,09177203034,customer101@example.com,Jane Smith
2025-07-04,14:49:32,TRANS_100101,REC_6442,380,380,Card,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_824305,0,380,0,0,Completed,Dine-In,16,Customer_102,09598110856,customer102@example.com,Peter Jones
2025-07-04,14:49:32,TRANS_100101,REC_6442,380,380,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_436217,0,380,0,0,Completed,Dine-In,9,Customer_102,09598110856,customer102@example.com,Peter Jones
2025-07-04,14:49:32,TRANS_100101,REC_6442,380,380,Card,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_602164,0,380,0,0,Completed,Dine-In,4,Customer_102,09598110856,customer102@example.com,Peter Jones
2025-07-04,14:49:32,TRANS_100101,REC_6442,380,380,Card,ADD ONS,DIP,NULL,NULL,1,10,0,0,PAY_593225,0,380,0,0,Completed,Dine-In,3,Customer_102,09598110856,customer102@example.com,Peter Jones
2025-07-04,14:49:32,TRANS_100101,REC_6442,380,380,Card,ADD ONS,SYRUPS,NULL,NULL,3,5,0,0,PAY_196429,0,380,0,0,Completed,Dine-In,13,Customer_102,09598110856,customer102@example.com,Peter Jones
2025-07-04,05:17:22,TRANS_100102,REC_7062,495,495,Cash,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_761433,495,0,0,0,Completed,Dine-In,5,Customer_103,09425835953,customer103@example.com,Jane Smith
2025-07-04,05:17:22,TRANS_100102,REC_7062,495,495,Cash,DRINKS,Iced Coffee,LARGE,NULL,2,90,0,0,PAY_733832,495,0,0,0,Completed,Dine-In,12,Customer_103,09425835953,customer103@example.com,Jane Smith
2025-07-04,05:17:22,TRANS_100102,REC_7062,495,495,Cash,SNACKS,French Fries,NULL,NULL,1,40,0,0,PAY_348573,495,0,0,0,Completed,Dine-In,12,Customer_103,09425835953,customer103@example.com,Jane Smith
2025-07-04,05:17:22,TRANS_100102,REC_7062,495,495,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_373486,495,0,0,0,Completed,Dine-In,20,Customer_103,09425835953,customer103@example.com,Jane Smith
2025-07-04,05:17:22,TRANS_100102,REC_7062,495,495,Cash,SNACKS,French Fries,NULL,NULL,3,40,0,0,PAY_794191,495,0,0,0,Completed,Dine-In,4,Customer_103,09425835953,customer103@example.com,Jane Smith
2025-07-04,02:54:53,TRANS_100103,REC_9593,345,345,Card,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_294071,0,345,0,0,Completed,Take-Out,NULL,Customer_104,09240844016,customer104@example.com,John Doe
2025-07-04,02:54:53,TRANS_100103,REC_9593,345,345,Card,DRINKS,Iced Coffee,LARGE,NULL,3,90,0,0,PAY_673497,0,345,0,0,Completed,Take-Out,NULL,Customer_104,09240844016,customer104@example.com,John Doe
2025-07-04,04:30:53,TRANS_100104,REC_1846,640,640,GCash,DRINKS,Iced Coffee,LARGE,NULL,3,90,0,0,PAY_663804,0,0,0,0,Completed,Take-Out,NULL,Customer_105,09330478197,customer105@example.com,John Doe
2025-07-04,04:30:53,TRANS_100104,REC_1846,640,640,GCash,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_450950,0,0,0,0,Completed,Take-Out,NULL,Customer_105,09330478197,customer105@example.com,John Doe
2025-07-04,04:30:53,TRANS_100104,REC_1846,640,640,GCash,HOTDOGS,Plain Hotdog Sandwich,NULL,NULL,1,55,0,0,PAY_899590,0,0,0,0,Completed,Take-Out,NULL,Customer_105,09330478197,customer105@example.com,John Doe
2025-07-04,04:30:53,TRANS_100104,REC_1846,640,640,GCash,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_760567,0,0,0,0,Completed,Take-Out,NULL,Customer_105,09330478197,customer105@example.com,John Doe
2025-07-04,02:31:18,TRANS_100105,REC_3415,575,575,Card,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_423234,0,575,0,0,Completed,Delivery,NULL,Customer_106,09413539081,customer106@example.com,Jane Smith
2025-07-04,02:31:18,TRANS_100105,REC_3415,575,575,Card,SNACKS,French Fries,NULL,NULL,3,40,0,0,PAY_450853,0,575,0,0,Completed,Delivery,NULL,Customer_106,09413539081,customer106@example.com,Jane Smith
2025-07-04,02:31:18,TRANS_100105,REC_3415,575,575,Card,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_422651,0,575,0,0,Completed,Delivery,NULL,Customer_106,09413539081,customer106@example.com,Jane Smith
2025-07-04,02:31:18,TRANS_100105,REC_3415,575,575,Card,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,1,65,0,0,PAY_280340,0,575,0,0,Completed,Delivery,NULL,Customer_106,09413539081,customer106@example.com,Jane Smith
2025-07-04,04:43:26,TRANS_100106,REC_3190,540,540,Card,DRINKS,Iced Coffee,LARGE,NULL,3,90,0,0,PAY_661266,0,540,0,0,Completed,Take-Out,NULL,Customer_107,09705814023,customer107@example.com,Jane Smith
2025-07-04,04:43:26,TRANS_100106,REC_3190,540,540,Card,SNACKS,French Fries,NULL,NULL,1,40,0,0,PAY_310769,0,540,0,0,Completed,Take-Out,NULL,Customer_107,09705814023,customer107@example.com,Jane Smith
2025-07-04,04:43:26,TRANS_100106,REC_3190,540,540,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_913090,0,540,0,0,Completed,Take-Out,NULL,Customer_107,09705814023,customer107@example.com,Jane Smith
2025-07-04,04:43:26,TRANS_100106,REC_3190,540,540,Card,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_222918,0,540,0,0,Completed,Take-Out,NULL,Customer_107,09705814023,customer107@example.com,Jane Smith
2025-07-04,04:56:45,TRANS_100107,REC_5678,225,225,Card,HOTDOGS,Bacon Overload,NULL,NULL,3,75,0,0,PAY_351446,0,225,0,0,Completed,Take-Out,NULL,Customer_108,09250080440,customer108@example.com,Peter Jones
2025-07-04,04:15:06,TRANS_100108,REC_1315,595,595,Card,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_341447,0,595,0,0,Completed,Dine-In,20,Customer_109,09637266339,customer109@example.com,John Doe
2025-07-04,04:15:06,TRANS_100108,REC_1315,595,595,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_392628,0,595,0,0,Completed,Dine-In,19,Customer_109,09637266339,customer109@example.com,John Doe
2025-07-04,04:15:06,TRANS_100108,REC_1315,595,595,Card,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_423720,0,595,0,0,Completed,Dine-In,6,Customer_109,09637266339,customer109@example.com,John Doe
2025-07-04,04:15:06,TRANS_100108,REC_1315,595,595,Card,ADD ONS,SYRUPS,NULL,NULL,1,5,0,0,PAY_834025,0,595,0,0,Completed,Dine-In,14,Customer_109,09637266339,customer109@example.com,John Doe
2025-07-04,04:15:06,TRANS_100108,REC_1315,595,595,Card,SNACKS,French Fries,NULL,NULL,1,40,0,0,PAY_711689,0,595,0,0,Completed,Dine-In,4,Customer_109,09637266339,customer109@example.com,John Doe
2025-07-04,16:29:07,TRANS_100109,REC_8494,770,770,Card,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_313544,0,770,0,0,Completed,Take-Out,NULL,Customer_110,09912039214,customer110@example.com,John Doe
2025-07-04,16:29:07,TRANS_100109,REC_8494,770,770,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_411459,0,770,0,0,Completed,Take-Out,NULL,Customer_110,09912039214,customer110@example.com,John Doe
2025-07-04,16:29:07,TRANS_100109,REC_8494,770,770,Card,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_116927,0,770,0,0,Completed,Take-Out,NULL,Customer_110,09912039214,customer110@example.com,John Doe
2025-07-04,16:29:07,TRANS_100109,REC_8494,770,770,Card,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_991405,0,770,0,0,Completed,Take-Out,NULL,Customer_110,09912039214,customer110@example.com,John Doe
2025-07-04,16:29:07,TRANS_100109,REC_8494,770,770,Card,HOTDOGS,Bacon Overload,NULL,NULL,3,75,0,0,PAY_868828,0,770,0,0,Completed,Take-Out,NULL,Customer_110,09912039214,customer110@example.com,John Doe
2025-07-04,21:53:07,TRANS_100110,REC_7906,75,75,Card,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_558649,0,75,0,0,Completed,Dine-In,20,Customer_111,09920397905,customer111@example.com,Jane Smith
2025-07-04,23:45:33,TRANS_100111,REC_4637,710,710,GCash,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_979038,0,0,0,0,Completed,Delivery,NULL,Customer_112,09891912652,customer112@example.com,Jane Smith
2025-07-04,23:45:33,TRANS_100111,REC_4637,710,710,GCash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_599055,0,0,0,0,Completed,Delivery,NULL,Customer_112,09891912652,customer112@example.com,Jane Smith
2025-07-04,23:45:33,TRANS_100111,REC_4637,710,710,GCash,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_383226,0,0,0,0,Completed,Delivery,NULL,Customer_112,09891912652,customer112@example.com,Jane Smith
2025-07-04,23:45:33,TRANS_100111,REC_4637,710,710,GCash,SNACKS,French Fries,NULL,NULL,3,40,0,0,PAY_506187,0,0,0,0,Completed,Delivery,NULL,Customer_112,09891912652,customer112@example.com,Jane Smith
2025-07-04,23:45:33,TRANS_100111,REC_4637,710,710,GCash,SNACKS,French Fries,NULL,NULL,3,40,0,0,PAY_318365,0,0,0,0,Completed,Delivery,NULL,Customer_112,09891912652,customer112@example.com,Jane Smith
2025-07-04,00:41:04,TRANS_100112,REC_9932,540,540,Card,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_978981,0,540,0,0,Completed,Dine-In,1,Customer_113,09492968512,customer113@example.com,John Doe
2025-07-04,00:41:04,TRANS_100112,REC_9932,540,540,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_649199,0,540,0,0,Completed,Dine-In,5,Customer_113,09492968512,customer113@example.com,John Doe
2025-07-04,00:41:04,TRANS_100112,REC_9932,540,540,Card,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_332588,0,540,0,0,Completed,Dine-In,8,Customer_113,09492968512,customer113@example.com,John Doe
2025-07-04,00:41:04,TRANS_100112,REC_9932,540,540,Card,HOTDOGS,Bacon Overload,NULL,NULL,3,75,0,0,PAY_246023,0,540,0,0,Completed,Dine-In,3,Customer_113,09492968512,customer113@example.com,John Doe
2025-07-04,00:41:04,TRANS_100112,REC_9932,540,540,Card,SNACKS,French Fries,NULL,NULL,1,40,0,0,PAY_165129,0,540,0,0,Completed,Dine-In,18,Customer_113,09492968512,customer113@example.com,John Doe
2025-07-04,01:26:44,TRANS_100113,REC_1379,585,585,Cash,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_861005,585,0,0,0,Completed,Dine-In,10,Customer_114,09547537263,customer114@example.com,Jane Smith
2025-07-04,01:26:44,TRANS_100113,REC_1379,585,585,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_604002,585,0,0,0,Completed,Dine-In,8,Customer_114,09547537263,customer114@example.com,Jane Smith
