Date,Time,Transaction ID,Receipt No.,Total,Total Cost,Payment Type,Category,Item,Option,Modifier,Quantity,Price per Unit,Discount,Tax,Payment ID,Cash Amount,Card Amount,Balance,Change Amount,Status,Order Type,Table Number,Customer Name,Customer Phone,Customer Email,Cashier
2025-07-04,02:49:14,TRANS_100163,REC_8351,210,210,GCash,SNACKS,French Fries,NULL,NULL,3,40,0,0,PAY_648589,0,0,0,0,Completed,Delivery,NULL,Customer_164,09940472198,customer164@example.com,Peter Jones
2025-07-04,02:49:14,TRANS_100163,REC_8351,210,210,GCash,DRINKS,Iced Coffee,LARGE,NULL,1,90,0,0,PAY_889923,0,0,0,0,Completed,Delivery,NULL,Customer_164,09940472198,customer164@example.com,Peter Jones
2025-07-04,06:22:58,TRANS_100164,REC_1687,405,405,Cash,SNACKS,French Fries,NULL,NULL,1,40,0,0,PAY_986019,405,0,0,0,Completed,Delivery,NULL,Customer_165,09246942425,customer165@example.com,John Doe
2025-07-04,06:22:58,TRANS_100164,REC_1687,405,405,Cash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,1,20,0,0,PAY_612615,405,0,0,0,Completed,Delivery,NULL,Customer_165,09246942425,customer165@example.com,John Doe
2025-07-04,06:22:58,TRANS_100164,REC_1687,405,405,Cash,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_687339,405,0,0,0,Completed,Delivery,NULL,Customer_165,09246942425,customer165@example.com,John Doe
2025-07-04,06:22:58,TRANS_100164,REC_1687,405,405,Cash,DRINKS,Iced Coffee,LARGE,NULL,3,90,0,0,PAY_842412,405,0,0,0,Completed,Delivery,NULL,Customer_165,09246942425,customer165@example.com,John Doe
2025-07-04,16:48:16,TRANS_100165,REC_8734,550,550,Card,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_430657,0,550,0,0,Completed,Take-Out,NULL,Customer_166,09169026511,customer166@example.com,John Doe
2025-07-04,16:48:16,TRANS_100165,REC_8734,550,550,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_447041,0,550,0,0,Completed,Take-Out,NULL,Customer_166,09169026511,customer166@example.com,John Doe
2025-07-04,16:48:16,TRANS_100165,REC_8734,550,550,Card,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_593990,0,550,0,0,Completed,Take-Out,NULL,Customer_166,09169026511,customer166@example.com,John Doe
2025-07-04,16:48:16,TRANS_100165,REC_8734,550,550,Card,ADD ONS,SYRUPS,NULL,NULL,2,5,0,0,PAY_310938,0,550,0,0,Completed,Take-Out,NULL,Customer_166,09169026511,customer166@example.com,John Doe
2025-07-04,16:48:16,TRANS_100165,REC_8734,550,550,Card,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,1,65,0,0,PAY_478287,0,550,0,0,Completed,Take-Out,NULL,Customer_166,09169026511,customer166@example.com,John Doe
2025-07-04,02:55:01,TRANS_100166,REC_7333,250,250,Card,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,2,65,0,0,PAY_602950,0,250,0,0,Completed,Take-Out,NULL,Customer_167,09832237505,customer167@example.com,Jane Smith
2025-07-04,02:55:01,TRANS_100166,REC_7333,250,250,Card,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_508135,0,250,0,0,Completed,Take-Out,NULL,Customer_167,09832237505,customer167@example.com,Jane Smith
2025-07-04,06:38:33,TRANS_100167,REC_8576,780,780,GCash,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_109411,0,0,0,0,Completed,Dine-In,17,Customer_168,09777331080,customer168@example.com,John Doe
2025-07-04,06:38:33,TRANS_100167,REC_8576,780,780,GCash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_854468,0,0,0,0,Completed,Dine-In,2,Customer_168,09777331080,customer168@example.com,John Doe
2025-07-04,06:38:33,TRANS_100167,REC_8576,780,780,GCash,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_202244,0,0,0,0,Completed,Dine-In,7,Customer_168,09777331080,customer168@example.com,John Doe
2025-07-04,06:38:33,TRANS_100167,REC_8576,780,780,GCash,SNACKS,French Fries,NULL,NULL,2,40,0,0,PAY_608906,0,0,0,0,Completed,Dine-In,20,Customer_168,09777331080,customer168@example.com,John Doe
2025-07-04,06:38:33,TRANS_100167,REC_8576,780,780,GCash,DRINKS,Iced Coffee,LARGE,NULL,3,90,0,0,PAY_120283,0,0,0,0,Completed,Dine-In,2,Customer_168,09777331080,customer168@example.com,John Doe
2025-07-04,11:11:39,TRANS_100168,REC_2541,260,260,Card,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,1,20,0,0,PAY_624131,0,260,0,0,Completed,Take-Out,NULL,Customer_169,09986342198,customer169@example.com,John Doe
2025-07-04,11:11:39,TRANS_100168,REC_2541,260,260,Card,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_647633,0,260,0,0,Completed,Take-Out,NULL,Customer_169,09986342198,customer169@example.com,John Doe
2025-07-04,11:11:39,TRANS_100168,REC_2541,260,260,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_433459,0,260,0,0,Completed,Take-Out,NULL,Customer_169,09986342198,customer169@example.com,John Doe
2025-07-04,11:11:39,TRANS_100168,REC_2541,260,260,Card,SNACKS,French Fries,NULL,NULL,1,40,0,0,PAY_829547,0,260,0,0,Completed,Take-Out,NULL,Customer_169,09986342198,customer169@example.com,John Doe
2025-07-04,22:20:07,TRANS_100169,REC_6286,895,895,GCash,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_200641,0,0,0,0,Completed,Dine-In,15,Customer_170,09420523685,customer170@example.com,Peter Jones
2025-07-04,22:20:07,TRANS_100169,REC_6286,895,895,GCash,DRINKS,Iced Coffee,LARGE,NULL,2,90,0,0,PAY_697730,0,0,0,0,Completed,Dine-In,13,Customer_170,09420523685,customer170@example.com,Peter Jones
2025-07-04,22:20:07,TRANS_100169,REC_6286,895,895,GCash,SNACKS,French Fries,NULL,NULL,1,40,0,0,PAY_546728,0,0,0,0,Completed,Dine-In,17,Customer_170,09420523685,customer170@example.com,Peter Jones
2025-07-04,22:20:07,TRANS_100169,REC_6286,895,895,GCash,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,3,65,0,0,PAY_412060,0,0,0,0,Completed,Dine-In,10,Customer_170,09420523685,customer170@example.com,Peter Jones
2025-07-04,22:20:07,TRANS_100169,REC_6286,895,895,GCash,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_805699,0,0,0,0,Completed,Dine-In,14,Customer_170,09420523685,customer170@example.com,Peter Jones
2025-07-04,13:03:55,TRANS_100170,REC_9956,550,550,GCash,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_502337,0,0,0,0,Completed,Dine-In,18,Customer_171,09673151204,customer171@example.com,Jane Smith
2025-07-04,13:03:55,TRANS_100170,REC_9956,550,550,GCash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_769895,0,0,0,0,Completed,Dine-In,15,Customer_171,09673151204,customer171@example.com,Jane Smith
2025-07-04,13:03:55,TRANS_100170,REC_9956,550,550,GCash,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_951451,0,0,0,0,Completed,Dine-In,12,Customer_171,09673151204,customer171@example.com,Jane Smith
2025-07-04,13:03:55,TRANS_100170,REC_9956,550,550,GCash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,2,20,0,0,PAY_244143,0,0,0,0,Completed,Dine-In,13,Customer_171,09673151204,customer171@example.com,Jane Smith
2025-07-04,13:03:55,TRANS_100170,REC_9956,550,550,GCash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,2,20,0,0,PAY_425853,0,0,0,0,Completed,Dine-In,11,Customer_171,09673151204,customer171@example.com,Jane Smith
2025-07-04,03:46:29,TRANS_100171,REC_4539,580,580,Card,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,1,20,0,0,PAY_434797,0,580,0,0,Completed,Delivery,NULL,Customer_172,09326571316,customer172@example.com,Jane Smith
2025-07-04,03:46:29,TRANS_100171,REC_4539,580,580,Card,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,3,65,0,0,PAY_876719,0,580,0,0,Completed,Delivery,NULL,Customer_172,09326571316,customer172@example.com,Jane Smith
2025-07-04,03:46:29,TRANS_100171,REC_4539,580,580,Card,SNACKS,French Fries,NULL,NULL,1,40,0,0,PAY_676686,0,580,0,0,Completed,Delivery,NULL,Customer_172,09326571316,customer172@example.com,Jane Smith
2025-07-04,03:46:29,TRANS_100171,REC_4539,580,580,Card,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,2,65,0,0,PAY_869159,0,580,0,0,Completed,Delivery,NULL,Customer_172,09326571316,customer172@example.com,Jane Smith
2025-07-04,03:46:29,TRANS_100171,REC_4539,580,580,Card,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,3,65,0,0,PAY_329329,0,580,0,0,Completed,Delivery,NULL,Customer_172,09326571316,customer172@example.com,Jane Smith
2025-07-04,03:53:15,TRANS_100172,REC_7102,385,385,GCash,HOTDOGS,Plain Hotdog Sandwich,NULL,NULL,3,55,0,0,PAY_911155,0,0,0,0,Completed,Delivery,NULL,Customer_173,09191259798,customer173@example.com,John Doe
2025-07-04,03:53:15,TRANS_100172,REC_7102,385,385,GCash,HOTDOGS,Plain Hotdog Sandwich,NULL,NULL,2,55,0,0,PAY_899668,0,0,0,0,Completed,Delivery,NULL,Customer_173,09191259798,customer173@example.com,John Doe
2025-07-04,03:53:15,TRANS_100172,REC_7102,385,385,GCash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,1,20,0,0,PAY_186176,0,0,0,0,Completed,Delivery,NULL,Customer_173,09191259798,customer173@example.com,John Doe
2025-07-04,03:53:15,TRANS_100172,REC_7102,385,385,GCash,DRINKS,Iced Coffee,LARGE,NULL,1,90,0,0,PAY_865905,0,0,0,0,Completed,Delivery,NULL,Customer_173,09191259798,customer173@example.com,John Doe
2025-07-04,07:17:31,TRANS_100173,REC_6690,500,500,GCash,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_445646,0,0,0,0,Completed,Delivery,NULL,Customer_174,09446762937,customer174@example.com,Jane Smith
2025-07-04,07:17:31,TRANS_100173,REC_6690,500,500,GCash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_195896,0,0,0,0,Completed,Delivery,NULL,Customer_174,09446762937,customer174@example.com,Jane Smith
2025-07-04,07:17:31,TRANS_100173,REC_6690,500,500,GCash,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_762442,0,0,0,0,Completed,Delivery,NULL,Customer_174,09446762937,customer174@example.com,Jane Smith
2025-07-04,07:17:31,TRANS_100173,REC_6690,500,500,GCash,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,1,65,0,0,PAY_188860,0,0,0,0,Completed,Delivery,NULL,Customer_174,09446762937,customer174@example.com,Jane Smith
2025-07-04,07:17:31,TRANS_100173,REC_6690,500,500,GCash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,2,20,0,0,PAY_667667,0,0,0,0,Completed,Delivery,NULL,Customer_174,09446762937,customer174@example.com,Jane Smith
2025-07-04,20:55:12,TRANS_100174,REC_3658,550,550,Card,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_173494,0,550,0,0,Completed,Delivery,NULL,Customer_175,09945350816,customer175@example.com,John Doe
2025-07-04,20:55:12,TRANS_100174,REC_3658,550,550,Card,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_321961,0,550,0,0,Completed,Delivery,NULL,Customer_175,09945350816,customer175@example.com,John Doe
2025-07-04,20:55:12,TRANS_100174,REC_3658,550,550,Card,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_259828,0,550,0,0,Completed,Delivery,NULL,Customer_175,09945350816,customer175@example.com,John Doe
2025-07-04,20:55:12,TRANS_100174,REC_3658,550,550,Card,HOTDOGS,Plain Hotdog Sandwich,NULL,NULL,2,55,0,0,PAY_870133,0,550,0,0,Completed,Delivery,NULL,Customer_175,09945350816,customer175@example.com,John Doe
2025-07-04,20:55:12,TRANS_100174,REC_3658,550,550,Card,ADD ONS,DIP,NULL,NULL,1,10,0,0,PAY_156005,0,550,0,0,Completed,Delivery,NULL,Customer_175,09945350816,customer175@example.com,John Doe
2025-07-04,23:45:57,TRANS_100175,REC_1826,265,265,Cash,DRINKS,Iced Coffee,LARGE,NULL,1,90,0,0,PAY_533774,265,0,0,0,Completed,Take-Out,NULL,Customer_176,09795165092,customer176@example.com,Peter Jones
2025-07-04,23:45:57,TRANS_100175,REC_1826,265,265,Cash,HOTDOGS,Plain Hotdog Sandwich,NULL,NULL,1,55,0,0,PAY_752674,265,0,0,0,Completed,Take-Out,NULL,Customer_176,09795165092,customer176@example.com,Peter Jones
2025-07-04,23:45:57,TRANS_100175,REC_1826,265,265,Cash,SNACKS,French Fries,NULL,NULL,2,40,0,0,PAY_246449,265,0,0,0,Completed,Take-Out,NULL,Customer_176,09795165092,customer176@example.com,Peter Jones
2025-07-04,23:45:57,TRANS_100175,REC_1826,265,265,Cash,SNACKS,French Fries,NULL,NULL,1,40,0,0,PAY_976110,265,0,0,0,Completed,Take-Out,NULL,Customer_176,09795165092,customer176@example.com,Peter Jones
2025-07-04,16:15:28,TRANS_100176,REC_8537,675,675,Cash,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_760893,675,0,0,0,Completed,Delivery,NULL,Customer_177,09802017341,customer177@example.com,Jane Smith
2025-07-04,16:15:28,TRANS_100176,REC_8537,675,675,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_894653,675,0,0,0,Completed,Delivery,NULL,Customer_177,09802017341,customer177@example.com,Jane Smith
2025-07-04,16:15:28,TRANS_100176,REC_8537,675,675,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_200623,675,0,0,0,Completed,Delivery,NULL,Customer_177,09802017341,customer177@example.com,Jane Smith
2025-07-04,16:15:28,TRANS_100176,REC_8537,675,675,Cash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,2,20,0,0,PAY_437011,675,0,0,0,Completed,Delivery,NULL,Customer_177,09802017341,customer177@example.com,Jane Smith
2025-07-04,16:15:28,TRANS_100176,REC_8537,675,675,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,3,80,0,0,PAY_904043,675,0,0,0,Completed,Delivery,NULL,Customer_177,09802017341,customer177@example.com,Jane Smith
2025-07-04,01:53:45,TRANS_100177,REC_9581,550,550,Cash,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_423061,550,0,0,0,Completed,Delivery,NULL,Customer_178,09711644827,customer178@example.com,Jane Smith
2025-07-04,01:53:45,TRANS_100177,REC_9581,550,550,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_173500,550,0,0,0,Completed,Delivery,NULL,Customer_178,09711644827,customer178@example.com,Jane Smith
2025-07-04,01:53:45,TRANS_100177,REC_9581,550,550,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_973127,550,0,0,0,Completed,Delivery,NULL,Customer_178,09711644827,customer178@example.com,Jane Smith
2025-07-04,01:53:45,TRANS_100177,REC_9581,550,550,Cash,SNACKS,French Fries,NULL,NULL,1,40,0,0,PAY_666484,550,0,0,0,Completed,Delivery,NULL,Customer_178,09711644827,customer178@example.com,Jane Smith
2025-07-04,01:53:45,TRANS_100177,REC_9581,550,550,Cash,SNACKS,French Fries,NULL,NULL,1,40,0,0,PAY_873636,550,0,0,0,Completed,Delivery,NULL,Customer_178,09711644827,customer178@example.com,Jane Smith
2025-07-04,01:29:14,TRANS_100178,REC_6880,670,670,GCash,DRINKS,Iced Coffee,LARGE,NULL,2,90,0,0,PAY_668295,0,0,0,0,Completed,Take-Out,NULL,Customer_179,09663255569,customer179@example.com,Jane Smith
2025-07-04,01:29:14,TRANS_100178,REC_6880,670,670,GCash,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_185336,0,0,0,0,Completed,Take-Out,NULL,Customer_179,09663255569,customer179@example.com,Jane Smith
2025-07-04,01:29:14,TRANS_100178,REC_6880,670,670,GCash,HOTDOGS,Plain Hotdog Sandwich,NULL,NULL,1,55,0,0,PAY_743243,0,0,0,0,Completed,Take-Out,NULL,Customer_179,09663255569,customer179@example.com,Jane Smith
2025-07-04,01:29:14,TRANS_100178,REC_6880,670,670,GCash,SNACKS,Large Chicken Poppers,NULL,NULL,3,120,0,0,PAY_115885,0,0,0,0,Completed,Take-Out,NULL,Customer_179,09663255569,customer179@example.com,Jane Smith
2025-07-04,06:01:54,TRANS_100179,REC_5660,430,430,GCash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_354314,0,0,0,0,Completed,Delivery,NULL,Customer_180,09446212073,customer180@example.com,Peter Jones
2025-07-04,06:01:54,TRANS_100179,REC_5660,430,430,GCash,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,2,65,0,0,PAY_250945,0,0,0,0,Completed,Delivery,NULL,Customer_180,09446212073,customer180@example.com,Peter Jones
2025-07-04,06:01:54,TRANS_100179,REC_5660,430,430,GCash,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_186693,0,0,0,0,Completed,Delivery,NULL,Customer_180,09446212073,customer180@example.com,Peter Jones
2025-07-04,06:01:54,TRANS_100179,REC_5660,430,430,GCash,ADD ONS,DIP,NULL,NULL,2,10,0,0,PAY_277248,0,0,0,0,Completed,Delivery,NULL,Customer_180,09446212073,customer180@example.com,Peter Jones
2025-07-04,18:10:28,TRANS_100180,REC_6173,455,455,GCash,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_602674,0,0,0,0,Completed,Delivery,NULL,Customer_181,09414589039,customer181@example.com,Peter Jones
2025-07-04,18:10:28,TRANS_100180,REC_6173,455,455,GCash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,1,80,0,0,PAY_448428,0,0,0,0,Completed,Delivery,NULL,Customer_181,09414589039,customer181@example.com,Peter Jones
2025-07-04,18:10:28,TRANS_100180,REC_6173,455,455,GCash,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_582607,0,0,0,0,Completed,Delivery,NULL,Customer_181,09414589039,customer181@example.com,Peter Jones
2025-07-04,18:10:28,TRANS_100180,REC_6173,455,455,GCash,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,1,65,0,0,PAY_736504,0,0,0,0,Completed,Delivery,NULL,Customer_181,09414589039,customer181@example.com,Peter Jones
2025-07-04,18:10:28,TRANS_100180,REC_6173,455,455,GCash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,2,20,0,0,PAY_534792,0,0,0,0,Completed,Delivery,NULL,Customer_181,09414589039,customer181@example.com,Peter Jones
2025-07-04,09:15:46,TRANS_100181,REC_1340,590,590,Cash,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_994938,590,0,0,0,Completed,Take-Out,NULL,Customer_182,09428312884,customer182@example.com,Jane Smith
2025-07-04,09:15:46,TRANS_100181,REC_1340,590,590,Cash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_191749,590,0,0,0,Completed,Take-Out,NULL,Customer_182,09428312884,customer182@example.com,Jane Smith
2025-07-04,09:15:46,TRANS_100181,REC_1340,590,590,Cash,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_511554,590,0,0,0,Completed,Take-Out,NULL,Customer_182,09428312884,customer182@example.com,Jane Smith
2025-07-04,09:15:46,TRANS_100181,REC_1340,590,590,Cash,ADD ONS,DIP,NULL,NULL,1,10,0,0,PAY_726944,590,0,0,0,Completed,Take-Out,NULL,Customer_182,09428312884,customer182@example.com,Jane Smith
2025-07-04,09:15:46,TRANS_100181,REC_1340,590,590,Cash,ADD ONS,DIP,NULL,NULL,3,10,0,0,PAY_919513,590,0,0,0,Completed,Take-Out,NULL,Customer_182,09428312884,customer182@example.com,Jane Smith
2025-07-04,13:35:19,TRANS_100182,REC_6643,800,800,GCash,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,2,65,0,0,PAY_608973,0,0,0,0,Completed,Dine-In,3,Customer_183,09983776802,customer183@example.com,Peter Jones
2025-07-04,13:35:19,TRANS_100182,REC_6643,800,800,GCash,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_992803,0,0,0,0,Completed,Dine-In,13,Customer_183,09983776802,customer183@example.com,Peter Jones
2025-07-04,13:35:19,TRANS_100182,REC_6643,800,800,GCash,DRINKS,Iced Coffee,LARGE,NULL,2,90,0,0,PAY_606171,0,0,0,0,Completed,Dine-In,1,Customer_183,09983776802,customer183@example.com,Peter Jones
2025-07-04,13:35:19,TRANS_100182,REC_6643,800,800,GCash,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,2,65,0,0,PAY_123960,0,0,0,0,Completed,Dine-In,3,Customer_183,09983776802,customer183@example.com,Peter Jones
2025-07-04,13:35:19,TRANS_100182,REC_6643,800,800,GCash,SNACKS,French Fries,NULL,NULL,3,40,0,0,PAY_921712,0,0,0,0,Completed,Dine-In,17,Customer_183,09983776802,customer183@example.com,Peter Jones
2025-07-04,08:05:34,TRANS_100183,REC_8980,480,480,GCash,DRINKS,Iced Coffee,LARGE,NULL,2,90,0,0,PAY_621985,0,0,0,0,Completed,Delivery,NULL,Customer_184,09478563219,customer184@example.com,Jane Smith
2025-07-04,08:05:34,TRANS_100183,REC_8980,480,480,GCash,SNACKS,French Fries,NULL,NULL,2,40,0,0,PAY_761564,0,0,0,0,Completed,Delivery,NULL,Customer_184,09478563219,customer184@example.com,Jane Smith
2025-07-04,08:05:34,TRANS_100183,REC_8980,480,480,GCash,DRINKS,Iced Coffee,LARGE,NULL,1,90,0,0,PAY_692527,0,0,0,0,Completed,Delivery,NULL,Customer_184,09478563219,customer184@example.com,Jane Smith
2025-07-04,08:05:34,TRANS_100183,REC_8980,480,480,GCash,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,2,65,0,0,PAY_422857,0,0,0,0,Completed,Delivery,NULL,Customer_184,09478563219,customer184@example.com,Jane Smith
2025-07-04,04:54:53,TRANS_100184,REC_6819,620,620,Cash,DRINKS,Iced Coffee,LARGE,NULL,3,90,0,0,PAY_348034,620,0,0,0,Completed,Take-Out,NULL,Customer_185,09598222316,customer185@example.com,John Doe
2025-07-04,04:54:53,TRANS_100184,REC_6819,620,620,Cash,DRINKS,Iced Coffee,LARGE,NULL,2,90,0,0,PAY_400160,620,0,0,0,Completed,Take-Out,NULL,Customer_185,09598222316,customer185@example.com,John Doe
2025-07-04,04:54:53,TRANS_100184,REC_6819,620,620,Cash,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_620566,620,0,0,0,Completed,Take-Out,NULL,Customer_185,09598222316,customer185@example.com,John Doe
2025-07-04,04:54:53,TRANS_100184,REC_6819,620,620,Cash,ADD ONS,DIP,NULL,NULL,2,10,0,0,PAY_623532,620,0,0,0,Completed,Take-Out,NULL,Customer_185,09598222316,customer185@example.com,John Doe
2025-07-04,20:36:27,TRANS_100185,REC_4909,800,800,GCash,HOTDOGS,Bacon Overload,NULL,NULL,2,75,0,0,PAY_715805,0,0,0,0,Completed,Take-Out,NULL,Customer_186,09178767605,customer186@example.com,Jane Smith
2025-07-04,20:36:27,TRANS_100185,REC_4909,800,800,GCash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,2,80,0,0,PAY_879688,0,0,0,0,Completed,Take-Out,NULL,Customer_186,09178767605,customer186@example.com,Jane Smith
2025-07-04,20:36:27,TRANS_100185,REC_4909,800,800,GCash,SNACKS,Large Chicken Poppers,NULL,NULL,2,120,0,0,PAY_841729,0,0,0,0,Completed,Take-Out,NULL,Customer_186,09178767605,customer186@example.com,Jane Smith
2025-07-04,20:36:27,TRANS_100185,REC_4909,800,800,GCash,DRINKS,Strawberry Lemon Yakult,LARGE,NULL,3,80,0,0,PAY_222352,0,0,0,0,Completed,Take-Out,NULL,Customer_186,09178767605,customer186@example.com,Jane Smith
2025-07-04,20:36:27,TRANS_100185,REC_4909,800,800,GCash,ADD ONS,SYRUPS,NULL,NULL,2,5,0,0,PAY_826221,0,0,0,0,Completed,Take-Out,NULL,Customer_186,09178767605,customer186@example.com,Jane Smith
2025-07-04,22:28:00,TRANS_100186,REC_1320,390,390,GCash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,2,20,0,0,PAY_330503,0,0,0,0,Completed,Dine-In,14,Customer_187,09416592556,customer187@example.com,Jane Smith
2025-07-04,22:28:00,TRANS_100186,REC_1320,390,390,GCash,HOTDOGS,Bacon Overload,NULL,NULL,1,75,0,0,PAY_445116,0,0,0,0,Completed,Dine-In,15,Customer_187,09416592556,customer187@example.com,Jane Smith
2025-07-04,22:28:00,TRANS_100186,REC_1320,390,390,GCash,SNACKS,Large Chicken Poppers,NULL,NULL,1,120,0,0,PAY_506119,0,0,0,0,Completed,Dine-In,1,Customer_187,09416592556,customer187@example.com,Jane Smith
2025-07-04,22:28:00,TRANS_100186,REC_1320,390,390,GCash,DRINKS,Iced Coffee,LARGE,NULL,1,90,0,0,PAY_101719,0,0,0,0,Completed,Dine-In,2,Customer_187,09416592556,customer187@example.com,Jane Smith
2025-07-04,22:28:00,TRANS_100186,REC_1320,390,390,GCash,HOTDOGS,Signature Cheesy Hotdog Sandwich,NULL,NULL,1,65,0,0,PAY_495786,0,0,0,0,Completed,Dine-In,10,Customer_187,09416592556,customer187@example.com,Jane Smith
2025-07-04,11:10:39,TRANS_100187,REC_1960,460,460,GCash,SNACKS,French Fries,NULL,NULL,3,40,0,0,PAY_231251,0,0,0,0,Completed,Delivery,NULL,Customer_188,09130850023,customer188@example.com,Peter Jones
2025-07-04,11:10:39,TRANS_100187,REC_1960,460,460,GCash,SNACKS,French Fries,NULL,NULL,3,40,0,0,PAY_262601,0,0,0,0,Completed,Delivery,NULL,Customer_188,09130850023,customer188@example.com,Peter Jones
2025-07-04,11:10:39,TRANS_100187,REC_1960,460,460,GCash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,1,20,0,0,PAY_443796,0,0,0,0,Completed,Delivery,NULL,Customer_188,09130850023,customer188@example.com,Peter Jones
2025-07-04,11:10:39,TRANS_100187,REC_1960,460,460,GCash,ADD ONS,EXTRA SHOT ESPRESSO,NULL,NULL,1,20,0,0,PAY_141594,0,0,0,0,Completed,Delivery,NULL,Customer_188,09130850023,customer188@example.com,Peter Jones
2025-07-04,11:10:39,TRANS_100187,REC_1960,460,460,GCash,DRINKS,Iced Coffee,LARGE,NULL,2,90,0,0,PAY_718586,0,0,0,0,Completed,Delivery,NULL,Customer_188,09130850023,customer188@example.com,Peter Jones
2025-07-04,23:58:41,TRANS_100188,REC_5111,710,710,Cash,SNACKS,French Fries,NULL,NULL,1,40,0,0,PAY_365667,710,0,0,0,Completed,Dine-In,4,Customer_189,09132593720,customer189@example.com,Peter Jones
2025-07-04,23:58:41,TRANS_100188,REC_5111,710,710,Cash,ADD ONS,SYRUPS,NULL,NULL,2,5,0,0,PAY_349734,710,0,0,0,Completed,Dine-In,19,Customer_189,09132593720,customer189@example.com,Peter Jones
